company_code,company_name,indicator_code,value,source,industry,sample_count
00042.HK,NE ELECTRIC,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
000421.SZ,南京公用,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000421.SZ,南京公用,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000421.SZ,南京公用,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000421.SZ,南京公用,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000421.SZ,南京公用,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000421.SZ,南京公用,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000421.SZ,南京公用,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000421.SZ,南京公用,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000421.SZ,南京公用,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000421.SZ,南京公用,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000421.SZ,南京公用,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000421.SZ,南京公用,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000421.SZ,南京公用,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000421.SZ,南京公用,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000421.SZ,南京公用,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000421.SZ,南京公用,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000421.SZ,南京公用,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
000421.SZ,南京公用,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000421.SZ,南京公用,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000421.SZ,南京公用,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000421.SZ,南京公用,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000421.SZ,南京公用,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000421.SZ,南京公用,Q_G_AR_TURNOVER,4.48125793763,industry_median,Unknown,445
000421.SZ,南京公用,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000421.SZ,南京公用,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000421.SZ,南京公用,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000421.SZ,南京公用,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000421.SZ,南京公用,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000421.SZ,南京公用,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000531.SZ,穗恒运Ａ,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000531.SZ,穗恒运Ａ,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000531.SZ,穗恒运Ａ,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000531.SZ,穗恒运Ａ,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_median,Unknown,524
000531.SZ,穗恒运Ａ,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000531.SZ,穗恒运Ａ,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000533.SZ,顺钠股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000533.SZ,顺钠股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000533.SZ,顺钠股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000533.SZ,顺钠股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000533.SZ,顺钠股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000533.SZ,顺钠股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000533.SZ,顺钠股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000533.SZ,顺钠股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000533.SZ,顺钠股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000533.SZ,顺钠股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000533.SZ,顺钠股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000533.SZ,顺钠股份,Q_S_DIVIDEND_PER_SHARE,0.147,industry_median,Unknown,375
000533.SZ,顺钠股份,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000533.SZ,顺钠股份,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000533.SZ,顺钠股份,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000533.SZ,顺钠股份,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000533.SZ,顺钠股份,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000533.SZ,顺钠股份,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000537.SZ,绿发电力,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000537.SZ,绿发电力,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000537.SZ,绿发电力,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000537.SZ,绿发电力,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000537.SZ,绿发电力,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000537.SZ,绿发电力,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000537.SZ,绿发电力,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000537.SZ,绿发电力,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000537.SZ,绿发电力,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000537.SZ,绿发电力,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000537.SZ,绿发电力,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000537.SZ,绿发电力,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000537.SZ,绿发电力,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000537.SZ,绿发电力,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000537.SZ,绿发电力,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000537.SZ,绿发电力,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000537.SZ,绿发电力,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000537.SZ,绿发电力,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000537.SZ,绿发电力,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000537.SZ,绿发电力,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000537.SZ,绿发电力,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000537.SZ,绿发电力,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000537.SZ,绿发电力,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000537.SZ,绿发电力,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000539.SZ,粤电力Ａ,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000539.SZ,粤电力Ａ,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000539.SZ,粤电力Ａ,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000539.SZ,粤电力Ａ,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000539.SZ,粤电力Ａ,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000539.SZ,粤电力Ａ,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000539.SZ,粤电力Ａ,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000539.SZ,粤电力Ａ,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000539.SZ,粤电力Ａ,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000539.SZ,粤电力Ａ,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000539.SZ,粤电力Ａ,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000539.SZ,粤电力Ａ,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000539.SZ,粤电力Ａ,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000539.SZ,粤电力Ａ,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000539.SZ,粤电力Ａ,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000539.SZ,粤电力Ａ,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000539.SZ,粤电力Ａ,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000539.SZ,粤电力Ａ,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000539.SZ,粤电力Ａ,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000539.SZ,粤电力Ａ,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000539.SZ,粤电力Ａ,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000539.SZ,粤电力Ａ,Q_G_ASSET_TURNOVER,0.560300474692,industry_median,Unknown,468
000539.SZ,粤电力Ａ,Q_G_AR_TURNOVER,4.48125793763,industry_median,Unknown,445
000539.SZ,粤电力Ａ,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000539.SZ,粤电力Ａ,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000539.SZ,粤电力Ａ,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000539.SZ,粤电力Ａ,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000539.SZ,粤电力Ａ,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000539.SZ,粤电力Ａ,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000539.SZ,粤电力Ａ,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
000543.SZ,皖能电力,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000543.SZ,皖能电力,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000543.SZ,皖能电力,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000543.SZ,皖能电力,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000543.SZ,皖能电力,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000543.SZ,皖能电力,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000543.SZ,皖能电力,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000543.SZ,皖能电力,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000543.SZ,皖能电力,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000543.SZ,皖能电力,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000543.SZ,皖能电力,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000543.SZ,皖能电力,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000543.SZ,皖能电力,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000543.SZ,皖能电力,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000543.SZ,皖能电力,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000543.SZ,皖能电力,Q_G_ASSET_TURNOVER,0.560300474692,industry_median,Unknown,468
000543.SZ,皖能电力,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000543.SZ,皖能电力,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000543.SZ,皖能电力,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000543.SZ,皖能电力,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000543.SZ,皖能电力,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000543.SZ,皖能电力,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000543.SZ,皖能电力,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
000554.SZ,泰山石油,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000554.SZ,泰山石油,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000554.SZ,泰山石油,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000554.SZ,泰山石油,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000554.SZ,泰山石油,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000554.SZ,泰山石油,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000554.SZ,泰山石油,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000554.SZ,泰山石油,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000554.SZ,泰山石油,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000554.SZ,泰山石油,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000554.SZ,泰山石油,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000554.SZ,泰山石油,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000554.SZ,泰山石油,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000554.SZ,泰山石油,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000554.SZ,泰山石油,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000554.SZ,泰山石油,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
000554.SZ,泰山石油,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000554.SZ,泰山石油,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000554.SZ,泰山石油,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000554.SZ,泰山石油,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000554.SZ,泰山石油,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000554.SZ,泰山石油,Q_G_ASSET_TURNOVER,0.560300474692,industry_median,Unknown,468
000554.SZ,泰山石油,Q_G_AR_TURNOVER,4.48125793763,industry_median,Unknown,445
000554.SZ,泰山石油,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000554.SZ,泰山石油,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000554.SZ,泰山石油,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000554.SZ,泰山石油,Q_G_REVENUE_GROWTH,14.6617433369,industry_median,Unknown,300
000554.SZ,泰山石油,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000591.SZ,太阳能,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000591.SZ,太阳能,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000591.SZ,太阳能,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000591.SZ,太阳能,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000591.SZ,太阳能,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000591.SZ,太阳能,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000591.SZ,太阳能,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000591.SZ,太阳能,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000591.SZ,太阳能,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000591.SZ,太阳能,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000591.SZ,太阳能,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000591.SZ,太阳能,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000591.SZ,太阳能,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000591.SZ,太阳能,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000591.SZ,太阳能,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000591.SZ,太阳能,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000591.SZ,太阳能,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000591.SZ,太阳能,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000591.SZ,太阳能,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000591.SZ,太阳能,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000591.SZ,太阳能,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000591.SZ,太阳能,Q_G_AR_TURNOVER,4.48125793763,industry_median,Unknown,445
000591.SZ,太阳能,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000591.SZ,太阳能,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000591.SZ,太阳能,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000591.SZ,太阳能,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000591.SZ,太阳能,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000591.SZ,太阳能,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000593.SZ,德龙汇能,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000593.SZ,德龙汇能,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000593.SZ,德龙汇能,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000593.SZ,德龙汇能,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000593.SZ,德龙汇能,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000593.SZ,德龙汇能,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000593.SZ,德龙汇能,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000593.SZ,德龙汇能,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000593.SZ,德龙汇能,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000593.SZ,德龙汇能,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000593.SZ,德龙汇能,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000593.SZ,德龙汇能,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000593.SZ,德龙汇能,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000593.SZ,德龙汇能,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000593.SZ,德龙汇能,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000593.SZ,德龙汇能,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000593.SZ,德龙汇能,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
000593.SZ,德龙汇能,Q_S_DIVIDEND_PER_SHARE,0.147,industry_median,Unknown,375
000593.SZ,德龙汇能,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000593.SZ,德龙汇能,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000593.SZ,德龙汇能,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000593.SZ,德龙汇能,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000593.SZ,德龙汇能,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000600.SZ,建投能源,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000600.SZ,建投能源,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000600.SZ,建投能源,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000600.SZ,建投能源,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000600.SZ,建投能源,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000600.SZ,建投能源,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000600.SZ,建投能源,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000600.SZ,建投能源,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000600.SZ,建投能源,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000600.SZ,建投能源,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000600.SZ,建投能源,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000600.SZ,建投能源,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000600.SZ,建投能源,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000600.SZ,建投能源,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000600.SZ,建投能源,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000601.SZ,韶能股份,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
000601.SZ,韶能股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
000601.SZ,韶能股份,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
000601.SZ,韶能股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
000601.SZ,韶能股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
000601.SZ,韶能股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
000601.SZ,韶能股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
000601.SZ,韶能股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
000601.SZ,韶能股份,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
000601.SZ,韶能股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
000601.SZ,韶能股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
000601.SZ,韶能股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
000601.SZ,韶能股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
000601.SZ,韶能股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
000601.SZ,韶能股份,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
000601.SZ,韶能股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
000601.SZ,韶能股份,Q_G_ROA,4.82964985516,industry_median,Unknown,214
000601.SZ,韶能股份,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
000601.SZ,韶能股份,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
000601.SZ,韶能股份,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
000601.SZ,韶能股份,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
000601.SZ,韶能股份,Q_G_ASSET_TURNOVER,0.560300474692,industry_median,Unknown,468
000601.SZ,韶能股份,Q_G_AR_TURNOVER,4.48125793763,industry_median,Unknown,445
000601.SZ,韶能股份,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
000601.SZ,韶能股份,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
000601.SZ,韶能股份,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
000601.SZ,韶能股份,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
000601.SZ,韶能股份,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
000601.SZ,韶能股份,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
000601.SZ,韶能股份,Q_G_CAPITAL_ACCUMULATION,6.35081026189,industry_median,Unknown,256
00061.HK,GREEN LEADER,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
00061.HK,GREEN LEADER,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
00061.HK,GREEN LEADER,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
00061.HK,GREEN LEADER,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
00061.HK,GREEN LEADER,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
00061.HK,GREEN LEADER,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
00061.HK,GREEN LEADER,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
00061.HK,GREEN LEADER,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
00061.HK,GREEN LEADER,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
00061.HK,GREEN LEADER,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
00061.HK,GREEN LEADER,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
