stock_code,company_name,exchange,current_sub_industry,snapshot_industry,entity_id,industry_status,entity_status,priority,next_action,snapshot_source_url,snapshot_as_of_date
300423.SZ,昇辉科技,SZSE,历史能源样本待复核,C 制造业,300423.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300427.SZ,红相股份,SZSE,历史能源样本待复核,C 制造业,300427.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300432.SZ,富临精工,SZSE,历史能源样本待复核,C 制造业,300432.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300438.SZ,鹏辉能源,SZSE,历史能源样本待复核,C 制造业,300438.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300443.SZ,金雷股份,SZSE,历史能源样本待复核,C 制造业,300443.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300444.SZ,双杰电气,SZSE,历史能源样本待复核,C 制造业,300444.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300450.SZ,先导智能,SZSE,历史能源样本待复核,C 制造业,300450.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300457.SZ,赢合科技,SZSE,历史能源样本待复核,C 制造业,300457.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300483.SZ,首华燃气,SZSE,历史能源样本待复核,B 采矿业,300483.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300490.SZ,华自科技,SZSE,历史能源样本待复核,C 制造业,300490.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300491.SZ,通合科技,SZSE,历史能源样本待复核,C 制造业,300491.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300510.SZ,金冠股份,SZSE,历史能源样本待复核,C 制造业,300510.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300514.SZ,友讯达,SZSE,历史能源样本待复核,C 制造业,300514.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300568.SZ,星源材质,SZSE,历史能源样本待复核,C 制造业,300568.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300569.SZ,天能重工,SZSE,历史能源样本待复核,C 制造业,300569.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300593.SZ,新雷能,SZSE,历史能源样本待复核,C 制造业,300593.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300617.SZ,安靠智电,SZSE,历史能源样本待复核,C 制造业,300617.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300619.SZ,金银河,SZSE,历史能源样本待复核,C 制造业,300619.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300626.SZ,华瑞股份,SZSE,历史能源样本待复核,C 制造业,300626.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300648.SZ,星云股份,SZSE,历史能源样本待复核,C 制造业,300648.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300660.SZ,江苏雷利,SZSE,历史能源样本待复核,C 制造业,300660.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300670.SZ,大烨智能,SZSE,历史能源样本待复核,C 制造业,300670.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300690.SZ,双一科技,SZSE,历史能源样本待复核,C 制造业,300690.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300693.SZ,盛弘股份,SZSE,历史能源样本待复核,C 制造业,300693.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300713.SZ,英可瑞,SZSE,历史能源样本待复核,C 制造业,300713.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300724.SZ,捷佳伟创,SZSE,历史能源样本待复核,C 制造业,300724.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300750.SZ,宁德时代,SZSE,历史能源样本待复核,C 制造业,300750.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300751.SZ,迈为股份,SZSE,历史能源样本待复核,C 制造业,300751.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300763.SZ,锦浪科技,SZSE,历史能源样本待复核,C 制造业,300763.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300769.SZ,德方纳米,SZSE,历史能源样本待复核,C 制造业,300769.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300772.SZ,运达股份,SZSE,历史能源样本待复核,C 制造业,300772.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300776.SZ,帝尔激光,SZSE,历史能源样本待复核,C 制造业,300776.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300820.SZ,英杰电气,SZSE,历史能源样本待复核,C 制造业,300820.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300827.SZ,上能电气,SZSE,历史能源样本待复核,C 制造业,300827.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300842.SZ,帝科股份,SZSE,历史能源样本待复核,C 制造业,300842.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300850.SZ,新强联,SZSE,历史能源样本待复核,C 制造业,300850.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300853.SZ,申昊科技,SZSE,历史能源样本待复核,C 制造业,300853.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300870.SZ,欧陆通,SZSE,历史能源样本待复核,C 制造业,300870.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300880.SZ,迦南智能,SZSE,历史能源样本待复核,C 制造业,300880.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300882.SZ,万胜智能,SZSE,历史能源样本待复核,C 制造业,300882.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300904.SZ,威力传动,SZSE,历史能源样本待复核,C 制造业,300904.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300907.SZ,康平科技,SZSE,历史能源样本待复核,C 制造业,300907.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300919.SZ,中伟新材,SZSE,历史能源样本待复核,C 制造业,300919.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300932.SZ,三友联众,SZSE,历史能源样本待复核,C 制造业,300932.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300933.SZ,中辰股份,SZSE,历史能源样本待复核,C 制造业,300933.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
300953.SZ,震裕科技,SZSE,历史能源样本待复核,C 制造业,300953.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301002.SZ,崧盛股份,SZSE,历史能源样本待复核,C 制造业,301002.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301012.SZ,扬电科技,SZSE,历史能源样本待复核,C 制造业,301012.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301023.SZ,奕帆传动,SZSE,历史能源样本待复核,C 制造业,301023.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301040.SZ,中环海陆,SZSE,历史能源样本待复核,C 制造业,301040.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301063.SZ,海锅股份,SZSE,历史能源样本待复核,C 制造业,301063.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301082.SZ,久盛电气,SZSE,历史能源样本待复核,C 制造业,301082.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301120.SZ,新特电气,SZSE,历史能源样本待复核,C 制造业,301120.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301121.SZ,紫建电子,SZSE,历史能源样本待复核,C 制造业,301121.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301150.SZ,中一科技,SZSE,历史能源样本待复核,C 制造业,301150.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301152.SZ,天力锂能,SZSE,历史能源样本待复核,C 制造业,301152.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301155.SZ,海力风电,SZSE,历史能源样本待复核,C 制造业,301155.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301157.SZ,华塑科技,SZSE,历史能源样本待复核,C 制造业,301157.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301163.SZ,宏德股份,SZSE,历史能源样本待复核,C 制造业,301163.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301168.SZ,通灵股份,SZSE,历史能源样本待复核,C 制造业,301168.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301179.SZ,泽宇智能,SZSE,历史能源样本待复核,I 信息传输、软件和信息技术服务业,301179.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301210.SZ,金杨精密,SZSE,历史能源样本待复核,C 制造业,301210.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301217.SZ,铜冠铜箔,SZSE,历史能源样本待复核,C 制造业,301217.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301222.SZ,浙江恒威,SZSE,历史能源样本待复核,C 制造业,301222.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301226.SZ,祥明智能,SZSE,历史能源样本待复核,C 制造业,301226.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301232.SZ,飞沃科技,SZSE,历史能源样本待复核,C 制造业,301232.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301238.SZ,瑞泰新材,SZSE,历史能源样本待复核,C 制造业,301238.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301266.SZ,宇邦新材,SZSE,历史能源样本待复核,C 制造业,301266.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301278.SZ,快可电子,SZSE,历史能源样本待复核,C 制造业,301278.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301291.SZ,明阳电气,SZSE,历史能源样本待复核,C 制造业,301291.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301292.SZ,海科新源,SZSE,历史能源样本待复核,C 制造业,301292.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301295.SZ,美硕科技,SZSE,历史能源样本待复核,C 制造业,301295.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301325.SZ,曼恩斯特,SZSE,历史能源样本待复核,C 制造业,301325.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301327.SZ,华宝新能,SZSE,历史能源样本待复核,C 制造业,301327.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301349.SZ,信德新材,SZSE,历史能源样本待复核,C 制造业,301349.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301358.SZ,湖南裕能,SZSE,历史能源样本待复核,C 制造业,301358.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301361.SZ,众智科技,SZSE,历史能源样本待复核,C 制造业,301361.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301386.SZ,未来电器,SZSE,历史能源样本待复核,C 制造业,301386.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301388.SZ,欣灵电气,SZSE,历史能源样本待复核,C 制造业,301388.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301439.SZ,泓淋电力,SZSE,历史能源样本待复核,C 制造业,301439.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301456.SZ,盘古智能,SZSE,历史能源样本待复核,C 制造业,301456.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301487.SZ,盟固利,SZSE,历史能源样本待复核,C 制造业,301487.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301502.SZ,华阳智能,SZSE,历史能源样本待复核,C 制造业,301502.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301511.SZ,德福科技,SZSE,历史能源样本待复核,C 制造业,301511.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301516.SZ,中远通,SZSE,历史能源样本待复核,C 制造业,301516.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
301587.SZ,中瑞股份,SZSE,历史能源样本待复核,C 制造业,301587.SZ,pending_evidence,security_id_only,2,review_energy_sub_industry_evidence,https://www.szse.cn/market/stock/company/,2026-07-28
