company_code,company_name,official_domain,candidate_url,evidence_file,evidence_count,verification_status,next_action
600395.SH,盘江股份,zqrb.cn,http://www.zqrb.cn,data/text/600395.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600396.SH,华电辽能,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600396.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600405.SH,动力源,dpc.com.cn,http://www.dpc.com.cn,data/text/600405.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600416.SH,湘电股份,xemc.com.cn,http://www.xemc.com.cn,data/text/600416.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600438.SH,通威股份,ibat-alliance.org,https://www.ibat-alliance.org/,data/text/600438.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600438.SH,通威股份,miotech.com,https://www.miotech.com/zh-CN,data/text/600438.SH/2025/esg_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600438.SH,通威股份,riskfilter.org,https://riskfilter.org/biodiversity/home,data/text/600438.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600438.SH,通威股份,tongwei.cn,http://www.tongwei.cn,data/text/600438.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600452.SH,涪陵电力,flpower.com.cn,http://www.flpower.com.cn,data/text/600452.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600452.SH,涪陵电力,sse.com,http://www.sse.com,data/text/600452.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600458.SH,时代新材,crrcgc.cc,https://www.crrcgc.cc/sdxc,data/text/600458.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600458.SH,时代新材,ywxt.sthjt,http://ywxt.sthjt,data/text/600458.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600475.SH,华光环能,hghngroup.com,http://www.hghngroup.com,data/text/600475.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600478.SH,科力远,corun.com,http://www.corun.com,data/text/600478.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600481.SH,双良节能,shuangliang.com,https://www.shuangliang.com,data/text/600481.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600481.SH,双良节能,ywxt.sthjt.jiangsu.gov,http://ywxt.sthjt.jiangsu.gov.,data/text/600481.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600482.SH,中国动力,china-csicpower.com.cn,http://www.china-csicpower.com.cn/,data/text/600482.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600482.SH,中国动力,cqtpf.cqree.cn,http://cqtpf.cqree.cn,data/text/600482.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600483.SH,福能股份,fjec.com.cn,http://www.fjec.com.cn,data/text/600483.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600508.SH,上海能源,sdtny.com,http://www.sdtny.com,data/text/600508.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600509.SH,天富能源,tfny.com,http://www.tfny.com,data/text/600509.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600550.SH,保变电气,twbb.com.cn,http://www.twbb.com.cn,data/text/600550.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600577.SH,精达股份,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/ent/list/detail?e,data/text/600577.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600578.SH,京能电力,jingnengpower.com,https://jingnengpower.com/,data/text/600578.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600635.SH,大众公用,ywxt.sthjt.jiangsu,http://ywxt.sthjt.jiangsu.,data/text/600635.SH/2025/annual_report.txt,7,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600642.SH,申能股份,shenergy.net.cn,https://www.shenergy.net.cn,data/text/600642.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600644.SH,乐山电力,cnstock.com,https://www.cnstock.com,data/text/600644.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600644.SH,乐山电力,cs.com.cn,https://www.cs.com.cn,data/text/600644.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600644.SH,乐山电力,lsdl600644.com,http://www.lsdl600644.com,data/text/600644.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600644.SH,乐山电力,stcn.com,https://www.stcn.com,data/text/600644.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600644.SH,乐山电力,zqrb.cn,http://www.zqrb.cn,data/text/600644.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600688.SH,上海石化,spc.sinopec.com,http://spc.sinopec.com/,data/text/600688.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600719.SH,大连热电,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600719.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600725.SH,云维股份,cnstock.com,http://www.cnstock.com,data/text/600725.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600725.SH,云维股份,cs.com.cn,http://www.cs.com.cn,data/text/600725.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600732.SH,爱旭股份,aikosolar.com,http://www.aikosolar.com,data/text/600732.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600732.SH,爱旭股份,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/dal/newindex,data/text/600732.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600744.SH,华银电力,hypower.com.cn,http://www.hypower.com.cn,data/text/600744.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600758.SH,辽宁能源,epaper.cs.com.cn,https://epaper.cs.com.cn,data/text/600758.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600758.SH,辽宁能源,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600758.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600795.SH,国电电力,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600795.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600803.SH,新奥股份,cnstock.com,https://www.cnstock.com/,data/text/600803.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600803.SH,新奥股份,enn-ng.com,http://www.enn-ng.com,data/text/600803.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600803.SH,新奥股份,epaper.cs.com.cn,https://epaper.cs.com.cn/,data/text/600803.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600803.SH,新奥股份,stcn.com,https://www.stcn.com/,data/text/600803.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600803.SH,新奥股份,zqrb.cn,http://www.zqrb.cn/,data/text/600803.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600821.SH,金开新能,nyocor.com,https://www.nyocor.com/,data/text/600821.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600868.SH,梅雁吉祥,chinameiyan.com,http://www.chinameiyan.com,data/text/600868.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600871.SH,石化油服,ssc.sinopec.com,http://ssc.sinopec.com,data/text/600871.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600885.SH,宏发股份,hongfa.cn,https://www.hongfa.cn,data/text/600885.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600885.SH,宏发股份,wageindicator.org,https://wageindicator.org,data/text/600885.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600900.SH,长江电力,cypc.com.cn,https://www.cypc.com.cn,data/text/600900.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600917.SH,重庆燃气,cqgas.cn,http://www.cqgas.cn,data/text/600917.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600917.SH,重庆燃气,cqtpf.cqree.cn,http://cqtpf.cqree.cn,data/text/600917.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600925.SH,苏能股份,cs.com.cn,https://www.cs.com.cn,data/text/600925.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600925.SH,苏能股份,jjckb.cn,http://www.jjckb.cn,data/text/600925.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600925.SH,苏能股份,stcn.com,https://www.stcn.com,data/text/600925.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600925.SH,苏能股份,xxpl.xjpmic.cn,https://xxpl.xjpmic.cn,data/text/600925.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600938.SH,中国海油,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600938.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600968.SH,海油发展,cenertech.cnooc.com.cn,http://cenertech.cnooc.com.cn,data/text/600968.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600968.SH,海油发展,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/report/list?entName=%,data/text/600968.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600979.SH,广安爱众,cnstock.com,https://www.cnstock.com,data/text/600979.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600979.SH,广安爱众,cs.com.cn,https://www.cs.com.cn,data/text/600979.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600979.SH,广安爱众,sc-aaa.com,http://www.sc-aaa.com,data/text/600979.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600979.SH,广安爱众,stcn.com,https://www.stcn.com,data/text/600979.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600982.SH,宁波能源,nbtp.com.cn,http://www.nbtp.com.cn,data/text/600982.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600995.SH,南网储能,es.csg.cn,http://www.es.csg.cn/,data/text/600995.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601001.SH,晋控煤业,dtmy.com.cn,http://www.dtmy.com.cn/,data/text/601001.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601001.SH,晋控煤业,dtmy.jnkgjtnews.com,https://dtmy.jnkgjtnews.com,data/text/601001.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601012.SH,隆基绿能,ember-energy.org,https://ember-energy.org/latest-insights/global-electricity-mid-year-insights-2025/,data/text/601012.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601012.SH,隆基绿能,iea.blob.core.windows.net,https://iea.blob.core.windows.net/assets/76ad6eac-2aa6-4c55-9a55-b8dc0dba9f9e/Renewables2025.pdf,data/text/601012.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601012.SH,隆基绿能,longi.com,http://www.longi.com,data/text/601012.SH/2025/annual_report.txt,5,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601012.SH,隆基绿能,static.longi.com,https://static.longi.com/EHS_64005df5c7.pdf,data/text/601012.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601088.SH,中国神华,111.5,http://111.5,data/text/601088.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601088.SH,中国神华,qyhjxxyfpl.sthjt.jiangxi,http://qyhjxxyfpl.sthjt.jiangxi.,data/text/601088.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601088.SH,中国神华,tanjiaoyi.com,http://www.tanjiaoyi.com/article-4820-1.html,data/text/601088.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601179.SH,中国西电,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/601179.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601218.SH,吉鑫科技,sinojit.com,http://www.sinojit.com,data/text/601218.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601218.SH,吉鑫科技,ywxt.sthjt,http://ywxt.sthjt.,data/text/601218.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601225.SH,陕西煤业,sthjzh.com,http://www.sthjzh.com,data/text/601225.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601233.SH,桐昆股份,xxpl.xjpmic.cn,https://xxpl.xjpmic.cn,data/text/601233.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601233.SH,桐昆股份,zjtkgf.com,https://www.zjtkgf.com,data/text/601233.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601311.SH,骆驼股份,ywxt.sthjt.jiangsu.gov,http://ywxt.sthjt.jiangsu.gov.,data/text/601311.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601567.SH,三星电气,sanxing.com,http://www.sanxing.com,data/text/601567.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601611.SH,中国核建,cnecc.com,https://www.cnecc.com,data/text/601611.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601615.SH,明阳智能,myse.com.cn,https://www.myse.com.cn/,data/text/601615.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601615.SH,明阳智能,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/report/list,data/text/601615.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601616.SH,广电电气,sse.com,http://www.sse.com,data/text/601616.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601619.SH,嘉泽新能,jzne.net.cn,https://jzne.net.cn/,data/text/601619.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601666.SH,平煤股份,pmta.com.cn,http://www.pmta.com.cn,data/text/601666.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601669.SH,中国电建,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/601669.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601700.SH,风范股份,cnstock.com,https://www.cnstock.com/,data/text/601700.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601700.SH,风范股份,cs.com.cn,https://www.cs.com.cn/,data/text/601700.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601700.SH,风范股份,stcn.com,https://www.stcn.com/,data/text/601700.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601700.SH,风范股份,zqrb.cn,https://www.zqrb.cn/,data/text/601700.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601727.SH,上海电气,shanghai-electric.com,http://www.shanghai-electric.com,data/text/601727.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601857.SH,中国石油,petrochina.com.cn,http://www.petrochina.com.cn,data/text/601857.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601857.SH,中国石油,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/report/list,data/text/601857.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601865.SH,福莱特,cnstock.com,https://www.cnstock.com,data/text/601865.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601865.SH,福莱特,flatgroup.com.cn,http://www.flatgroup.com.cn,data/text/601865.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601865.SH,福莱特,hkexnews.hk,http://www.hkexnews.hk,data/text/601865.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601877.SH,正泰电器,leveragelimited.com.cn,https://www.leveragelimited.com.cn,data/text/601877.SH/2025/esg_report.txt,4,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601877.SH,正泰电器,sa-intl.org,https://sa-intl.org/sa8000-search/,data/text/601877.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601898.SH,中煤能源,chinacoalenergy.com,http://www.chinacoalenergy.com,data/text/601898.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601898.SH,中煤能源,hjxxpl.bevoice.com.cn,https://hjxxpl.bevoice.com.cn,data/text/601898.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601898.SH,中煤能源,sthjzh.com,http://www.sthjzh.com,data/text/601898.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601898.SH,中煤能源,xxpl.xjmic.com,https://xxpl.xjmic.com,data/text/601898.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601898.SH,中煤能源,ywxt.sthjt.jiangsu.g,http://ywxt.sthjt.jiangsu.g,data/text/601898.SH/2025/annual_report.txt,6,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601908.SH,京运通,jingyuntong.com,https://www.jingyuntong.com,data/text/601908.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601918.SH,新集能源,xinji.chinacoal.com,https://xinji.chinacoal.com/,data/text/601918.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601985.SH,中国核电,cnnp.com.cn,http://www.cnnp.com.cn,data/text/601985.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601991.SH,大唐发电,dtpower.com,http://www.dtpower.com/,data/text/601991.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601991.SH,大唐发电,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/601991.SH/2025/annual_report.txt,3,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
601991.SH,大唐发电,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/rep,data/text/601991.SH/2025/annual_report.txt,6,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603026.SH,石大胜华,sinodmc.com,http://www.sinodmc.com,data/text/603026.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603031.SH,安孚科技,hjtj.cnemc.cn,https://hjtj.cnemc.cn/htqy/#/login,data/text/603031.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603050.SH,科林电气,kechina.com,http://www.kechina.com,data/text/603050.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603053.SH,成都燃气,cdgas.com,https://www.cdgas.com/,data/text/603053.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603097.SH,江苏华辰,hcbyq.com,https://www.hcbyq.com/,data/text/603097.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603185.SH,弘元绿能,hysolar.com,https://hysolar.com/,data/text/603185.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603191.SH,望变电气,byzf.cqree.cn,https://byzf.cqree.cn/,data/text/603191.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603191.SH,望变电气,gfmh.meescc.cn,https://gfmh.meescc.cn,data/text/603191.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603191.SH,望变电气,hjtj.cnemc.cn,https://hjtj.cnemc.cn/htqy,data/text/603191.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603218.SH,日月股份,riyuehi.com,http://www.riyuehi.com,data/text/603218.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603312.SH,西典新能,wdint.cn,http://www.wdint.cn,data/text/603312.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603320.SH,迪贝电气,cnstock.com,https://www.cnstock.com,data/text/603320.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603320.SH,迪贝电气,dibei.com,http://www.dibei.com,data/text/603320.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603320.SH,迪贝电气,stcn.com,https://www.stcn.com,data/text/603320.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603344.SH,星德胜,cds.cn,http://www.cds.cn,data/text/603344.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603344.SH,星德胜,stcn.com,http://stcn.com/,data/text/603344.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603353.SH,和顺石油,hnhsjt.com,http://www.hnhsjt.com,data/text/603353.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603393.SH,新天然气,xintaienergy.com,http://www.xintaienergy.com,data/text/603393.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603396.SH,金辰股份,jinchensolar.com,http://www.jinchensolar.com/,data/text/603396.SH/2025/annual_report.txt,3,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603489.SH,八方股份,bafang-e.com.cn,https://www.bafang-e.com.cn/,data/text/603489.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603489.SH,八方股份,cnstock.com,https://www.cnstock.com/,data/text/603489.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603489.SH,八方股份,cs.com.cn,https://www.cs.com.cn/,data/text/603489.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603489.SH,八方股份,stcn.com,http://www.stcn.com/,data/text/603489.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603507.SH,振江股份,zjavim.com,http://www.zjavim.com/,data/text/603507.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603577.SH,汇金通,hjttower.com,http://www.hjttower.com,data/text/603577.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603606.SH,东方电缆,orientcable.com,http://www.orientcable.com/,data/text/603606.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603618.SH,杭电股份,hzcables.com,http://www.hzcables.com,data/text/603618.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603619.SH,中曼石油,124.117.235.203.9015,https://124.117.235.203.9015/index,data/text/603619.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603628.SH,清源股份,stcn.com,https://www.stcn.com/,data/text/603628.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603659.SH,璞泰来,evtank.cn,http://www.evtank.cn/NewsDetail.aspx?ID=665,data/text/603659.SH/2025/annual_report.txt,5,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
603689.SH,皖天然气,ahtrq.com,https://www.ahtrq.com,data/text/603689.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
