batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
75,inspect_esg_tables,532,85.177083,126,261,135,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002479.SZ,富春环保,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,水平进一步提升。到 2030 年，危险废物 全过程信息化监管体系进一步完善，全国危险废物填埋处置量占比控制在 10％以内，危险 13 === PAGE 14 === 浙江富春江环保热电股份有限公司 2025 年年度报告全文 废物环境风险得到有效防控。2025 年 12 月 27 日，国务院印发了《固体废物综合治理行动 计划》（以下简称“《计划》”），是我国首个系统部署固体废物综合治理的政策文件，按 照减量化、资源化、无害化的原则加强固体废物综合治理。《计划》目标到 2030 年，重点 领域固体废物专项整治取得明显成效，大宗固体废弃物年综合利用量达到 45 亿吨，主要再 生资源年循环利用量达到 5.1 亿吨，固体废物综合治理能力和水平显著提升。 上述《指导意见》与《计划》分别从危险废物风险防控、固体废物综合治理层面明确了 行业发展的阶段性目标与实施路径，充分彰显了固体废物及危险废物资源化、无害化处置在 国家生态环境治理体系中的重要地位，为公司相关业务持续健康发展提供了有力政策支撑与 发展指引。 （三）环境监测治理业务 2025 年 4 月，生态环境部发布《国家生态环境监测网络数智化转型方,1,data/text/002479.SZ/2025/annual_report.txt,False
76,inspect_esg_tables,772,81.767361,43,399,356,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00002.HK,CLP HOLDINGS,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,disclosed_non_revenue_denominator,"Apraava Energy’s non-carbon investments3 2024 : 1.5GW >50 Innovation pilots in progress 2024 : >30 2,565 EV chargers under management4 2024 : 1,496 30,546RT* Total cooling capacity under CaaS5 2024 : 18,811RT* * refrigeration tonnes 12,133kWp# Total solar capacity under SaaS5 2024 : 8,311kWp# # kilowatt peak 0.50kg CO2e/kWh Greenhouse gas emissions intensity 2024 : 0.53kg CO2e/kWh 71% Operating earnings from non-carbon generation assets, transmission, distribution and retail operations 2024 : 68",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
77,inspect_esg_tables,773,81.767361,46,330,284,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00003.HK,HK & CHINA GAS,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"2 === OUR MISSION To provide our customers with safe, reliable, clean and smart energy along with quality services, while committed to fulfilling our social responsibility, ensuring sustainable business growth, enhancing our shareholders’ return on investment, and bringing long-term benefit for our planet, society, and stakeholders. OUR VISION To be a leading clean and smart energy supplier, with a view to creating a sustainable world driven by green energy. === PAGE 3 === CONTENTS 2025 Awards a",2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
78,inspect_esg_tables,774,81.767361,137,328,191,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000037.SZ,深南电A,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,炉 烟 囱 集 中 排放 3 个 南 山 热 电 厂 厂 区内 〈15 mg/m³ 执行“深圳 蓝”排放标 准 〈15mg/m³ 36.82 吨 686.25 吨 无 46 === PAGE 47 === 深圳南山热电股份有限公司 2025 年年度报告全文 公司采用清洁能源天然气发电，不产生烟尘、二氧化硫排放；属于非水污染重点监管单位，污水排放口为一般排放口， 间断性排放，水污染物未作排放量限值要求。 上市公司发生环境事故的相关情况 无 十六、社会责任情况 2025 年度，公司虽然在生产、经营和管理等各方面均面临诸多挑战，但公司勇于承担社会责任，在机组老化、效率下 降、成本高企的情况下积极保障电力供应，在力所能及的范围内认真履行应尽的社会责任。在安全生产方面，公司持之以 恒抓实安全生产，全力确保电力生产安全稳定，积极探索建立与转型发展相适应的安全生产管理模式，优化、完善公司内 部安全生产管理体制机制，有序开展安全生产、技术监督、创新管理的各项工作，实现了安全生产“五无”目标。在环境保 护方面，公司严格遵守国家及地方的环保法规，始终坚持清洁发电发展理念，各项环保工作均得到有效落实，环保排,1,data/text/000037.SZ/2025/annual_report.txt,False
79,inspect_esg_tables,775,81.767361,53,395,342,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00006.HK,POWER ASSETS,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"ng unit L13 progressed on schedule towards a targeted completion date in early 2029, when it will go into operation. Once commissioned, L13 is expected to increase gas-fired generation of LPS to about 80% of total output, further lowering our carbon intensity. Smart meters and the advanced metering infrastructure not only facilitate better energy management for customers, but also enhance HK Electric’s ability for monitoring of the power grid. enhanced electronic application forms that enabled r",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
80,inspect_esg_tables,776,81.767361,98,300,202,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000096.SZ,广聚能源,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000096.SZ/2025/annual_report.txt,False
81,inspect_esg_tables,779,81.767361,169,527,358,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000554.SZ,泰山石油,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,管理方法、工作进展与取得的成果。 可靠性保证 本公司董事会已于 2026 年 4 月 22 日审议批准本报告，保证本报告内容不存在虚假记载和误导性陈述。 编制依据 结合全球报告倡议组织（GRI）《GRI 可持续发展报告标准》《GRI 11：石油与天然气行业标准（2021 版）》； 国际标准化组织 ISO 26000：2010《社会责任指南》国际标准等国际相关要求； 参照国家标准 GB/T 36001-2015《社会责任报告编写指南》； 国务院国资委办公厅《央企控股上市公司 ESG 专项报告参考指标体系》； 深圳证券交易所《上市公司自律监管指引第 17 号——可持续发展报告（试行）》《上市公司自律监管指南 第 3 号——可持续发展报告》。 参考财政部《企业可持续披露准则——基本准则（试行）》； 参考并回应了联合国可持续发展目标（SDGs）。 报告说明 2025 年 报告范围 本报告披露信息的范围涵盖中国石化山东泰山石油股份有限公司及其附属公司，与泰山石油（000554.SZ） 2025 年年报合并财务报表范围一致。 数据说明 数据源于公司内部文件、报表和相关统计数据。除特别说明外，本报告,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
82,inspect_esg_tables,780,81.767361,158,267,109,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000690.SZ,宝新能源,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,标准及生产经营活动中涉及的污染物排放的具体情况 序号 公司或子 公司名称 主要污 染物及 特征 污染物的名称 排放 方式 排放 口数 量 （个） 排放口 分布情况 排放浓度 (mg/m³) 执行的污 染物排放 标准 （mg/m³） 排放 总量 （吨） 核定的 排放总量 （吨/年） 超标 排放 情况 二氧化硫 烟囱 3 一 、 二、 三 期烟囱 19.69 200 866.18 5880 无 1 广东宝丽 华电力 有限公司 大气 污染物 烟尘 烟囱 3 一 、 二、 三 期烟囱 1.29 30 55.19 882 无 氮氧化物 烟囱 3 一 、 二、 三 期烟囱 45.09 200 1845.31 5880 无 二氧化硫 烟囱 2 一期烟囱 22.74 50 888.85 1617 无 2 陆丰宝丽 华新能源 电力有限 公司 大气 污染物 烟尘 烟囱 2 一期烟囱 2.05 20 76.01 477 无 氮氧化物 烟囱 2 一期烟囱 43.23 100 1649.1 1922 无 3.报告期内发生重大环境污染事故、重大安全事故的情况 □ 适用 √ 不适用 十四、社会责任情况 公司积极履行,2,data/text/000690.SZ/2025/annual_report.txt|data/text/000690.SZ/2025/esg_report.txt,False
83,inspect_esg_tables,782,81.767361,146,434,288,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000968.SZ,蓝焰控股,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,气有限公司 华新煤成气 指 山西华新煤成气勘查开发有限公司 山西能产集团 指 山西能源产业集团有限责任公司 山西燃产集团 指 山西燃气产业集团有限公司 昌吉国投 指 昌吉市国有资产投资经营有限责任公 司 中石油 指 中国石油天然气股份有限公司 ESG 指 环境（Environmental）、社会 （Social）和治理（Governance） QHSE 指 在质量（Quality）、健康 5 === PAGE 6 === 山西蓝焰控股股份有限公司 2025 年年度报告全文 （Health）、安全（Safety）和环境 （Environment）方面指挥和控制组织 的管理体系 华瑞装备公司 指 山西华瑞能源装备有限责任公司 6 === PAGE 7 === 山西蓝焰控股股份有限公司 2025 年年度报告全文 第二节 公司简介和主要财务指标 一 、公司信息 股票简称 蓝焰控股 股票代码 000968 股票上市证券交易所 深圳证券交易所 公司的中文名称 山西蓝焰控股股份有限公司 公司的中文简称 蓝焰控股 公司的外文名称（如有） Shanxi Blue Flame Holding Compan,1,data/text/000968.SZ/2025/annual_report.txt,False
84,inspect_esg_tables,783,81.767361,112,260,148,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,001258.SZ,立新能源,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,键 特性及影响因素进行 深入分析和确定。构 建储能电池海量数据 监测技术平台，深入 研究如何通过实时数 据 监 测 与 智 能 分 析， 降低储能系统的运维 风险和成本。 1. 完成“储能电站电池诊断 及运维系统”功能开发及数 据 采 集、 整 理 ；2. 完 成“ 电 芯不一致性诊断”、“高精度 SOH 估算”及“电池剩余寿 命预测”相关算法模型的开 发、 搭 建 和 训 练 工 作 ；3. 完 成“储能电站电池诊断及运 维系统”现场部署，接入全 站 BMS 电 池 数 据， 完 成 功 能调试及测试 ；4. 申请发明 专利 2 项、软著 2 项、论文 2 篇 ；5. 完 成 项 目 验 收、 结 题 工作。 开 发 储 能 电 池 海 量 数 据 监 测 及 储 能 电 站 智 慧 运 维 技 术， 构 建 储 能 电 站 电池诊断及运维系统，具 体 实 现 ：1. 储 能 PCS、 BMS、 电 芯 等 设 备 数 据 全 量 监 控 ；2.SOH 估 算 误 差 ≤ 5% ；3. 电 芯 不 一 致 性 诊 断 模 型 异 常 检 出 率 ≥ 90% ；4. 电池寿命预测 模型,1,data/text/001258.SZ/2025/annual_report.txt,False
85,inspect_esg_tables,784,81.767361,103,248,145,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,001299.SZ,美能能源,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,效与个人绩效的紧密结合，确保绩效考核结果真正应 用于员工薪酬调整、职务晋升、岗位调整及不胜任退出等环节，刚性落实“能者上、平者让、庸者下、劣者汰”的用人 导向，充分调动全员干事创业积极性；三是持续推进集团及各事业部标准化建设工作，全面梳理、优化核心业务流程， 编制科学、务实、可操作的标准化作业程序（SOP）手册，不断推动运营管理与客户服务规范化、精细化升级，提升运 营效率与风险防控能力。 5.数字化管理转型：信息化应用促进业务数字化、智能化发展 加快完善信息化建设，促进数字化、智能化技术与公司经营管理及核心业务的深度融合，以技术创新驱动高质量发 展。 一是整合数据与业务中台，彻底打通各系统间的数据壁垒，完成内控管理平台建设并投入常态运营，实现核心业务 数据可视、可查询、可应用；二是以业务场景为导向、以痛点为目标，积极引入并部署人工智能（AI）工具，在决策支 持、投资分析、业绩预测、业务流程自动化、智能客服等领域开展试点与应用，推动人工智能从辅助工具向提升核心竞 争力的关键支撑转变；三是持续提升全员信息化、数字化应用能力，开展针对性的全员信息化工具能力培训与效果评估， 实现数字赋能与业务,1,data/text/001299.SZ/2025/annual_report.txt,False
86,inspect_esg_tables,785,81.767361,140,306,166,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00182.HK,CONCORD NE,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"s"". 4 5  The financial effect of climate-related risks are highly interdependent with and influenced by multiple market and operational factors, including electricity price volatility, equipment O&M costs, grid dispatch requirements, policy subsidy intensity, and power technology iteration. Consequently, their standalone financial effect cannot be reliably isolated and quantified at present. The methods used to assess the current financial effect of climate-related risks or op- portunities invo",2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
87,inspect_esg_tables,786,81.767361,51,216,165,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002028.SZ,思源电气,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"swana) (proprietary) Limited（以下简称“博茨瓦纳子公司”） - 100.00% -Sieyuan Electric (Nigeria) Company Limited（以下简称“尼日利亚子公司”） - 100.00% -SIEYUAN ELECTRIC (SPAIN), SOCIEDAD LIMITADA（以下简称“西班牙子公司”） - 100.00% -Sieyuan Electric Engineering FE LLC（以下简称“乌兹别克斯坦子公司”） - 100.00% -Sieyuan Electric USA, LLC（以下简称“美国子公司”） - 100.00% -SIEYUAN ELECTRIC (ZANZIBAR) LTD（以下简称“桑给巴尔岛子公司”） - 100.00% -SIEYUAN ELECTRIC COLOMBIA S.A.S. （以下简称“哥伦比亚子公司”） - 100.00% -SIEYUAN ELECTRIC AUSTRALIA PTY LTD（以下简称“澳大利亚子公司”） - 100.00% -Sieyuan Elect",2,data/text/002028.SZ/2025/annual_report.txt|data/text/002028.SZ/2025/esg_report.txt,False
