impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
11200,43.333333,450,550,100,False,0.166667,1.0,0.3,False,embedded_in_annual,002218.SZ,拓日新能,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
11201,43.333333,450,550,100,False,0.166667,1.0,0.3,False,embedded_in_annual,002218.SZ,拓日新能,2025,X_E_WATER,水资源,2.25,2,evidence_missing,locate_additional_public_evidence
11202,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11203,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11204,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11205,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11206,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11207,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11208,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11209,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11210,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11211,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11212,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11213,43.333333,360,503,143,False,0.238095,1.0,0.2,False,embedded_in_annual,300438.SZ,鹏辉能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11214,43.324201,369,480,111,False,0.228311,1.0,0.213333,False,embedded_in_annual,002129.SZ,TCL中环,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11215,43.324201,369,480,111,False,0.228311,1.0,0.213333,False,embedded_in_annual,002129.SZ,TCL中环,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11216,43.324201,369,521,152,False,0.228311,1.0,0.213333,False,embedded_in_annual,600397.SH,江钨装备,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
11217,43.324201,369,521,152,False,0.228311,1.0,0.213333,False,embedded_in_annual,600397.SH,江钨装备,2025,X_S_DIVERSITY,职业平等与多元化,1.6,2,evidence_missing,locate_additional_public_evidence
11218,43.324201,369,521,152,False,0.228311,1.0,0.213333,False,embedded_in_annual,600397.SH,江钨装备,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11219,43.324201,369,521,152,False,0.228311,1.0,0.213333,False,embedded_in_annual,600397.SH,江钨装备,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11220,43.324201,369,521,152,False,0.228311,1.0,0.213333,False,embedded_in_annual,600397.SH,江钨装备,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11221,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11222,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11223,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
11224,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11225,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11226,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
11227,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
11228,43.320659,413,551,138,False,0.190114,1.0,0.266667,False,embedded_in_annual,002608.SZ,江苏国信,2025,X_S_SUPPLY_CHAIN,供应链管理,2.0,2,evidence_missing,locate_additional_public_evidence
11229,43.287879,370,507,137,False,0.227273,1.0,0.213333,False,embedded_in_annual,002196.SZ,方正电机,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11230,43.287879,370,507,137,False,0.227273,1.0,0.213333,False,embedded_in_annual,002196.SZ,方正电机,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11231,43.287879,370,507,137,False,0.227273,1.0,0.213333,False,embedded_in_annual,002196.SZ,方正电机,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11232,43.287879,370,535,165,False,0.227273,1.0,0.213333,False,embedded_in_annual,603798.SH,康普顿,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11233,43.287879,370,535,165,False,0.227273,1.0,0.213333,False,embedded_in_annual,603798.SH,康普顿,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11234,43.287879,370,535,165,False,0.227273,1.0,0.213333,False,embedded_in_annual,603798.SH,康普顿,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11235,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11236,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11237,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11238,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11239,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11240,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11241,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11242,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11243,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11244,43.277778,152,187,35,False,0.793651,0.35,0.2,False,embedded_in_annual,688567.SH,孚能科技,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11245,43.275578,453,555,102,False,0.165017,1.0,0.3,False,embedded_in_annual,000722.SZ,湖南发展,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11246,43.275578,453,555,102,False,0.165017,1.0,0.3,False,embedded_in_annual,000722.SZ,湖南发展,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
11247,43.275578,453,555,102,False,0.165017,1.0,0.3,False,embedded_in_annual,000722.SZ,湖南发展,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
11248,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11249,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11250,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11251,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11252,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11253,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11254,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11255,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11256,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11257,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11258,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11259,43.254717,362,534,172,False,0.235849,1.0,0.2,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11260,43.251885,371,507,136,False,0.226244,1.0,0.213333,False,embedded_in_annual,002805.SZ,丰元股份,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11261,43.251885,371,507,136,False,0.226244,1.0,0.213333,False,embedded_in_annual,002805.SZ,丰元股份,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11262,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11263,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11264,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
11265,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11266,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11267,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
11268,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
11269,43.245614,416,516,100,False,0.18797,1.0,0.266667,False,embedded_in_annual,300457.SZ,赢合科技,2025,X_S_SUPPLY_CHAIN,供应链管理,2.0,2,evidence_missing,locate_additional_public_evidence
11270,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11271,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11272,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
11273,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11274,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_G_SAFETY,安全生产,2.0,2,evidence_missing,locate_additional_public_evidence
11275,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
11276,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11277,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
11278,43.245614,416,525,109,False,0.18797,1.0,0.266667,False,embedded_in_annual,300933.SZ,中辰股份,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
11279,43.217204,109,157,48,False,0.537634,0.48,0.4,False,embedded_in_annual,002893.SZ,京能热力,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
11280,43.217204,109,157,48,False,0.537634,0.48,0.4,False,embedded_in_annual,002893.SZ,京能热力,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
11281,43.217204,109,157,48,False,0.537634,0.48,0.4,False,embedded_in_annual,002893.SZ,京能热力,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
11282,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11283,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11284,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11285,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11286,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11287,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11288,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11289,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11290,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11291,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11292,43.215962,363,546,183,False,0.234742,1.0,0.2,False,embedded_in_annual,920368.BJ,连城数控,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11293,43.204762,297,318,21,False,0.340136,0.21,1.0,False,embedded_in_annual,002823.SZ,凯中精密,2025,X_E_BIODIVERSITY,生物多样性保护,7.5,1,evidence_missing,locate_additional_public_evidence
