company_code,company_name,report_year,document_type,source_channel,official_domain,candidate_url,domain_verification,download_status,next_action,scoring_authorized
688345.SH,博力威,2025,annual_report,issuer_official_website,greenway-battery.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688348.SH,昱能科技,2025,annual_report,issuer_official_website,china.apsystems.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688349.SH,三一重能,2025,annual_report,issuer_official_website,sanyre.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688353.SH,华盛锂电,2025,annual_report,issuer_official_website,sinohsc.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688388.SH,嘉元科技,2025,annual_report,issuer_official_website,gdjygf.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688388.SH,嘉元科技,2025,esg_report,issuer_official_website,gdjygf.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688390.SH,固德威,2025,annual_report,issuer_official_website,sustainability.goodwe.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688390.SH,固德威,2025,esg_report,issuer_official_website,sustainability.goodwe.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688392.SH,骄成超声,2025,annual_report,issuer_official_website,sbt-sh.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688408.SH,中信博,2025,annual_report,issuer_official_website,arctechsolar.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688429.SH,时创能源,2025,annual_report,issuer_official_website,zqrb.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688472.SH,阿特斯,2025,annual_report,issuer_official_website,cn.csisolar.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688472.SH,阿特斯,2025,esg_report,issuer_official_website,cn.csisolar.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688499.SH,利元亨,2025,annual_report,issuer_official_website,lyric-robot.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688503.SH,聚和材料,2025,annual_report,issuer_official_website,fusion-materials.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688516.SH,奥特维,2025,annual_report,issuer_official_website,wxautowell.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688517.SH,金冠电气,2025,annual_report,issuer_official_website,nyjinguan.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688517.SH,金冠电气,2025,esg_report,issuer_official_website,nyjinguan.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688551.SH,科威尔,2025,annual_report,issuer_official_website,kewell.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688551.SH,科威尔,2025,esg_report,issuer_official_website,kewell.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688556.SH,高测股份,2025,annual_report,issuer_official_website,sse.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688560.SH,明冠新材,2025,annual_report,issuer_official_website,mg-crown.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688567.SH,孚能科技,2025,annual_report,issuer_official_website,farasis.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688573.SH,信宇人,2025,annual_report,issuer_official_website,xinyuren.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688597.SH,煜邦电力,2025,annual_report,issuer_official_website,yupont.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688598.SH,金博股份,2025,annual_report,issuer_official_website,kbcarbon.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688599.SH,天合光能,2025,annual_report,issuer_official_website,audit.trinasolar.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688599.SH,天合光能,2025,esg_report,issuer_official_website,audit.trinasolar.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688611.SH,杭州柯林,2025,annual_report,issuer_official_website,kelinpower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688616.SH,西力科技,2025,annual_report,issuer_official_website,cnxili.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688638.SH,誉辰智能,2025,annual_report,issuer_official_website,utimes.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688660.SH,电气风电,2025,annual_report,issuer_official_website,sewpg.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688660.SH,电气风电,2025,esg_report,issuer_official_website,sewpg.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688663.SH,新风光,2025,annual_report,issuer_official_website,fengguang.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688676.SH,金盘科技,2025,annual_report,issuer_official_website,jst.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688676.SH,金盘科技,2025,esg_report,issuer_official_website,jst.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688680.SH,海优新材,2025,annual_report,issuer_official_website,hiuv.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688681.SH,科汇股份,2025,annual_report,issuer_official_website,kehui.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688707.SH,振华新材,2025,annual_report,issuer_official_website,zh-echem.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688717.SH,艾罗能源,2025,annual_report,issuer_official_website,zqrb.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688719.SH,爱科赛博,2025,annual_report,issuer_official_website,cnaction.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688733.SH,壹石通,2025,annual_report,issuer_official_website,estonegroup.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688772.SH,珠海冠宇,2025,annual_report,issuer_official_website,cosmx.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688778.SH,厦钨新能,2025,annual_report,issuer_official_website,xtc-xny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688778.SH,厦钨新能,2025,esg_report,issuer_official_website,xtc-xny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688779.SH,五矿新能,2025,annual_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688819.SH,天能股份,2025,annual_report,issuer_official_website,cn-tn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
688819.SH,天能股份,2025,esg_report,issuer_official_website,cn-tn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920010.BJ,凯添燃气,2025,annual_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920046.BJ,亿能电力,2025,annual_report,issuer_official_website,yinow.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920062.BJ,科润智控,2025,annual_report,issuer_official_website,krgroup.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920110.BJ,雷特科技,2025,annual_report,issuer_official_website,ltech.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920152.BJ,昆工科技,2025,annual_report,issuer_official_website,hendera.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920167.BJ,同享科技,2025,annual_report,issuer_official_website,tonyshare.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920185.BJ,贝特瑞,2025,annual_report,issuer_official_website,btrchina.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920237.BJ,力佳科技,2025,annual_report,issuer_official_website,szlijia.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920239.BJ,长虹能源,2025,annual_report,issuer_official_website,changhongnewenergy.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920252.BJ,天宏锂电,2025,annual_report,issuer_official_website,cnthpower.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920299.BJ,灿能电力,2025,annual_report,issuer_official_website,shining-electric.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920368.BJ,连城数控,2025,annual_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920375.BJ,派诺科技,2025,annual_report,issuer_official_website,pmac.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920414.BJ,欧普泰,2025,annual_report,issuer_official_website,optjt.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920496.BJ,许昌智能,2025,annual_report,issuer_official_website,xjpmf.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920522.BJ,纳科诺尔,2025,annual_report,issuer_official_website,naknor.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920523.BJ,德瑞锂电,2025,annual_report,issuer_official_website,huiderui.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920556.BJ,雅达股份,2025,annual_report,issuer_official_website,yada.com.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920627.BJ,力王股份,2025,annual_report,issuer_official_website,liwangbattery.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920639.BJ,晨光电缆,2025,annual_report,issuer_official_website,cgcable.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920682.BJ,球冠电缆,2025,annual_report,issuer_official_website,qrunning.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920770.BJ,艾能聚,2025,annual_report,issuer_official_website,stcn.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920779.BJ,武汉蓝电,2025,annual_report,issuer_official_website,whland.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920809.BJ,安达科技,2025,annual_report,issuer_official_website,adkjny.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920914.BJ,远航精密,2025,annual_report,issuer_official_website,sinonic.com,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
920985.BJ,海泰新能,2025,annual_report,issuer_official_website,haitai-solar.cn,,verified,pending_report_discovery,在已核验官网域名下发现HTTPS年报/ESG报告PDF链接,False
