company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,max_confidence,tier,next_action,reason
603050.SH,科林电气,2025,Q_G_TWO_FUNDS_RATE,1,75.5761,66,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_S_DIVIDEND_PER_SHARE,1,0.1984,35,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_S_RD_RATE,1,4.62,17,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_AR_TURNOVER,1,5.9545,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_ASSET_TURNOVER,1,1.3957,93,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_CASH_CURRENT_LIABILITY,1,29.4193,100,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_CASH_REALIZATION,1,133.81,100,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_COST_REVENUE_RATE,1,85.1882,96,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.8905,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_DEBT_ASSET_RATE,1,46.6867,94,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
603606.SH,东方电缆,2025,Q_G_EBITDA_INTEREST,1,140.446,97,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_OPERATING_MARGIN,1,14.2548,97,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_REVENUE_GROWTH,1,19.2572,6,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_ROA,1,19.7988,97,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_ROE,1,16.83,7,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_TWO_FUNDS_RATE,1,64.2805,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_S_DIVIDEND_PER_SHARE,1,0.56,64,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_S_RD_RATE,1,3.51,24,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_E_HAZ_WASTE_INTENSITY,2,0.04,27|66,0.91,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
605117.SH,德业股份,2025,Q_E_SOLID_WASTE_INTENSITY,2,0.815,27|66,0.91,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
605117.SH,德业股份,2025,Q_E_WASTEWATER_INTENSITY,2,0.135,27|66,0.91,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
605117.SH,德业股份,2025,Q_G_AR_TURNOVER,1,7.1852,109,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_ASSET_TURNOVER,1,0.6981,110,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_CASH_CURRENT_LIABILITY,1,43.095,117,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_CASH_REALIZATION,1,99.4456,117,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_COST_REVENUE_RATE,1,71.8134,113,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.9563,109,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_DEBT_ASSET_RATE,1,48.1115,110,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
605117.SH,德业股份,2025,Q_G_EBITDA_INTEREST,1,64.0133,114,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_OPERATING_MARGIN,1,29.8486,114,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_OPERATING_PROFIT_GROWTH,1,7.1754,114,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_REVENUE_GROWTH,1,9.0776,7,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_ROA,1,21.0917,114,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_ROE,1,32.66,8,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_TWO_FUNDS_RATE,1,23.6313,109,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_S_RD_RATE,1,4.6,25,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_AR_TURNOVER,1,3.38,143,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_ASSET_TURNOVER,1,0.5385,144,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_CASH_CURRENT_LIABILITY,1,16.1278,151,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_CASH_REALIZATION,1,95.334,151,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_COST_REVENUE_RATE,1,82.2212,147,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.7852,143,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_DEBT_ASSET_RATE,1,57.6691,144,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
688155.SH,先惠技术,2025,Q_G_EBITDA_INTEREST,1,27.6099,148,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_OPERATING_MARGIN,1,17.8033,148,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_REVENUE_GROWTH,1,23.3903,8,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_ROA,1,9.9507,148,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_ROE,1,16.53,8,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_TWO_FUNDS_RATE,1,65.3949,143,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_S_DIVIDEND_PER_SHARE,1,0.7,99,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_S_RD_RATE,2,4.41,8|33,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_AR_TURNOVER,1,6.3167,130,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_ASSET_TURNOVER,1,0.7492,131,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,28.95,139,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_CASH_REALIZATION,1,112.414,139,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_COST_REVENUE_RATE,1,87.8319,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.908,131,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_DEBT_ASSET_RATE,1,35.5291,132,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
688248.SH,南网科技,2025,Q_G_EBITDA_INTEREST,1,149.893,136,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_OPERATING_MARGIN,1,12.7585,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,14.4193,135,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_REVENUE_GROWTH,1,22.2729,9,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_ROA,1,9.5997,136,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_ROE,1,13.31,9,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_TWO_FUNDS_RATE,1,34.3771,131,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.182,86,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_S_RD_RATE,2,7.57,9|43,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_AR_TURNOVER,1,3.9846,117,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_ASSET_TURNOVER,1,0.6813,118,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_CASH_REALIZATION,1,92.9854,127,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_COST_REVENUE_RATE,1,96.5284,123,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.8298,118,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_DEBT_ASSET_RATE,1,59.91,119,0.94,auto_policy_eligible,run_resolve_pending,consolidated_statement_year_end_derived
688408.SH,中信博,2025,Q_G_EBITDA_INTEREST,1,1.6757,123,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_OPERATING_MARGIN,1,0.6232,123,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_REVENUE_GROWTH,1,-23.7245,8,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_ROA,1,0.9472,123,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_ROE,1,0.24,9,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_TWO_FUNDS_RATE,1,47.5821,118,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688408.SH,中信博,2025,Q_S_RD_RATE,1,2.4,9,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_E_ENERGY_INTENSITY,2,8.4,8|49,0.82,auto_policy_eligible,run_resolve_pending,official_esg_direct_consistent
688676.SH,金盘科技,2025,Q_E_GHG_INTENSITY,1,2.6,8,0.82,auto_policy_eligible,run_resolve_pending,official_esg_direct_consistent
688676.SH,金盘科技,2025,Q_G_AR_TURNOVER,1,2.8926,171,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_ASSET_TURNOVER,1,0.663,172,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,13.3018,180,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_CASH_REALIZATION,1,95.3761,179,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_COST_REVENUE_RATE,1,90.0469,175,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.8819,172,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_EBITDA_INTEREST,1,17.6962,176,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_OPERATING_MARGIN,1,9.8487,176,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,16.2979,176,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_REVENUE_GROWTH,1,5.7113,11,0.91,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_ROA,1,6.9624,176,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_ROE,2,14.05,11|12,0.92,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_TWO_FUNDS_RATE,1,52.1047,172,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.68,105,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_S_RD_RATE,2,4.9,11|50,0.96,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
