stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
600257.SH,大湖股份,SSE,农、林、牧、渔业,600257.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600258.SH,首旅酒店,SSE,住宿和餐饮业,600258.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600259.SH,中稀有色,SSE,采矿业,600259.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600261.SH,阳光照明,SSE,制造业,600261.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600262.SH,北方股份,SSE,制造业,600262.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600265.SH,*ST景谷,SSE,制造业,600265.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600266.SH,城建发展,SSE,房地产业,600266.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600267.SH,海正药业,SSE,制造业,600267.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600268.SH,国电南自,SSE,制造业,600268.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600269.SH,赣粤高速,SSE,交通运输、仓储和邮政业,600269.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600271.SH,航天信息,SSE,信息传输、软件和信息技术服务业,600271.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600272.SH,开开实业,SSE,批发和零售业,600272.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600273.SH,嘉化能源,SSE,制造业,600273.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600276.SH,恒瑞医药,SSE,制造业,600276.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600278.SH,东方创业,SSE,批发和零售业,600278.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600279.SH,重庆港,SSE,交通运输、仓储和邮政业,600279.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600280.SH,中央商场,SSE,批发和零售业,600280.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600281.SH,华阳新材,SSE,制造业,600281.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600282.SH,南钢股份,SSE,制造业,600282.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600283.SH,钱江水利,SSE,电力、热力、燃气及水生产和供应业,600283.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600284.SH,浦东建设,SSE,建筑业,600284.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600285.SH,羚锐制药,SSE,制造业,600285.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600287.SH,苏豪时尚,SSE,批发和零售业,600287.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600288.SH,大恒科技,SSE,制造业,600288.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600289.SH,ST信通,SSE,信息传输、软件和信息技术服务业,600289.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600292.SH,电投水电,SSE,水利、环境和公共设施管理业,600292.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
