batch_task_rank,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
674,3114,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
675,3115,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
676,3116,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
677,3117,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
678,3118,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
679,3119,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
680,3120,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
681,3141,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
682,3142,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
683,3143,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
684,3144,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
685,3145,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
686,3146,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
687,3147,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
688,3148,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
689,3149,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
690,3150,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
691,3151,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
692,3152,70.0,5,541,536,True,1.0,1.0,0.2,False,embedded_in_annual,00353.HK,ENERGY INTINV,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
693,3161,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
694,3162,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
695,3163,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
696,3164,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
697,3165,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
698,3166,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
699,3167,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
700,3168,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
701,3169,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
702,3170,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
703,3171,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
704,3172,70.0,74,490,416,True,1.0,1.0,0.2,False,collected,00554.HK,HANS GP HLDGS,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
705,3299,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
706,3300,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
707,3301,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
708,3302,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
709,3303,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
710,3304,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
711,3305,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
712,3306,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
713,3307,70.0,131,510,379,True,1.0,1.0,0.2,False,embedded_in_annual,01621.HK,VICO INTL HLDGS,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
714,3357,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
715,3358,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
716,3359,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
717,3360,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
718,3361,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
719,3362,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
720,3363,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
721,3364,70.0,124,379,255,True,1.0,1.0,0.2,False,embedded_in_annual,02178.HK,PETRO-KING,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
722,3377,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
723,3378,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
724,3379,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
725,3380,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
726,3381,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
727,3382,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
728,3383,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
729,3384,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
730,3385,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
731,3386,70.0,37,512,475,True,1.0,1.0,0.2,False,embedded_in_annual,03395.HK,JX ENERGY,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
732,3404,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
733,3405,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
734,3406,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
735,3407,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
736,3408,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
737,3409,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
738,3410,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
739,3411,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
740,3412,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
741,3413,70.0,160,446,286,True,1.0,1.0,0.2,False,embedded_in_annual,08347.HK,F8 ENT,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
742,3421,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
743,3422,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
744,3423,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
745,3424,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
746,3425,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
747,3426,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
748,3427,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
749,3428,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
750,3429,70.0,129,404,275,True,1.0,1.0,0.2,False,embedded_in_annual,300037.SZ,新宙邦,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
751,3430,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
752,3431,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
753,3432,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
754,3433,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
755,3434,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
756,3435,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
757,3436,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
758,3437,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
759,3438,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
760,3439,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
761,3440,70.0,169,335,166,True,1.0,1.0,0.2,False,embedded_in_annual,300040.SZ,九洲集团,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
762,3451,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
763,3452,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
764,3453,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
765,3454,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
766,3455,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
767,3456,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
768,3457,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
769,3458,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
770,3459,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
771,3460,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
772,3461,70.0,166,424,258,True,1.0,1.0,0.2,False,embedded_in_annual,300105.SZ,龙源技术,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
