company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,recommended_value,review_reason
603050.SH,科林电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,21.0005,74,21.0005,single_or_consistent
603050.SH,科林电气,2025,Q_G_CASH_REALIZATION,1,93.5459,74,93.5459,single_or_consistent
603050.SH,科林电气,2025,Q_G_COST_REVENUE_RATE,1,95.6381,70,95.6381,single_or_consistent
603050.SH,科林电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.0872,66,1.0872,single_or_consistent
603050.SH,科林电气,2025,Q_G_DEBT_ASSET_RATE,3,62.03|62.0326|67.36,56|67,,conflicting_candidates
603050.SH,科林电气,2025,Q_G_EBITDA_INTEREST,1,17.289,71,17.289,single_or_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_MARGIN,1,6.26716,71,6.26716,single_or_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,53.9256,71,53.9256,single_or_consistent
603050.SH,科林电气,2025,Q_G_REVENUE_GROWTH,1,7.05248,7,7.05248,single_or_consistent
603050.SH,科林电气,2025,Q_G_ROA,1,5.78247,71,5.78247,single_or_consistent
603050.SH,科林电气,2025,Q_G_ROE,1,14.49,7,14.49,single_or_consistent
603050.SH,科林电气,2025,Q_G_TWO_FUNDS_RATE,1,75.5761,66,75.5761,single_or_consistent
603050.SH,科林电气,2025,Q_S_DIVIDEND_PER_SHARE,1,0.19835,35,0.19835,single_or_consistent
603050.SH,科林电气,2025,Q_S_RD_RATE,1,4.62,17,4.62,single_or_consistent
603606.SH,东方电缆,2025,Q_G_AR_TURNOVER,1,5.95451,92,5.95451,single_or_consistent
603606.SH,东方电缆,2025,Q_G_ASSET_TURNOVER,1,1.39573,93,1.39573,single_or_consistent
603606.SH,东方电缆,2025,Q_G_CASH_CURRENT_LIABILITY,1,29.4193,100,29.4193,single_or_consistent
603606.SH,东方电缆,2025,Q_G_CASH_REALIZATION,1,133.81,100,133.81,single_or_consistent
603606.SH,东方电缆,2025,Q_G_COST_REVENUE_RATE,1,85.1882,96,85.1882,single_or_consistent
603606.SH,东方电缆,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.89049,92,1.89049,single_or_consistent
603606.SH,东方电缆,2025,Q_G_DEBT_ASSET_RATE,1,46.6867,94,46.6867,single_or_consistent
603606.SH,东方电缆,2025,Q_G_EBITDA_INTEREST,1,140.446,97,140.446,single_or_consistent
603606.SH,东方电缆,2025,Q_G_OPERATING_MARGIN,1,14.2548,97,14.2548,single_or_consistent
603606.SH,东方电缆,2025,Q_G_REVENUE_GROWTH,1,19.2572,6,19.2572,single_or_consistent
603606.SH,东方电缆,2025,Q_G_ROA,1,19.7988,97,19.7988,single_or_consistent
603606.SH,东方电缆,2025,Q_G_ROE,1,16.83,7,16.83,single_or_consistent
603606.SH,东方电缆,2025,Q_G_TWO_FUNDS_RATE,1,64.2805,92,64.2805,single_or_consistent
603606.SH,东方电缆,2025,Q_S_DIVIDEND_PER_SHARE,1,0.56,64,0.56,single_or_consistent
603606.SH,东方电缆,2025,Q_S_RD_RATE,1,3.51,24,3.51,single_or_consistent
605117.SH,德业股份,2025,Q_G_AR_TURNOVER,1,7.18521,109,7.18521,single_or_consistent
605117.SH,德业股份,2025,Q_G_ASSET_TURNOVER,1,0.698077,110,0.698077,single_or_consistent
605117.SH,德业股份,2025,Q_G_CASH_CURRENT_LIABILITY,1,43.095,117,43.095,single_or_consistent
605117.SH,德业股份,2025,Q_G_CASH_REALIZATION,1,99.4456,117,99.4456,single_or_consistent
605117.SH,德业股份,2025,Q_G_COST_REVENUE_RATE,1,71.8134,113,71.8134,single_or_consistent
605117.SH,德业股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.956329,109,0.956329,single_or_consistent
605117.SH,德业股份,2025,Q_G_DEBT_ASSET_RATE,1,48.1115,110,48.1115,single_or_consistent
605117.SH,德业股份,2025,Q_G_EBITDA_INTEREST,1,64.0133,114,64.0133,single_or_consistent
605117.SH,德业股份,2025,Q_G_OPERATING_MARGIN,1,29.8486,114,29.8486,single_or_consistent
605117.SH,德业股份,2025,Q_G_OPERATING_PROFIT_GROWTH,1,7.17544,114,7.17544,single_or_consistent
605117.SH,德业股份,2025,Q_G_REVENUE_GROWTH,1,9.07758,7,9.07758,single_or_consistent
605117.SH,德业股份,2025,Q_G_ROA,1,21.0917,114,21.0917,single_or_consistent
605117.SH,德业股份,2025,Q_G_ROE,1,32.66,8,32.66,single_or_consistent
605117.SH,德业股份,2025,Q_G_TWO_FUNDS_RATE,1,23.6313,109,23.6313,single_or_consistent
605117.SH,德业股份,2025,Q_S_DIVIDEND_PER_SHARE,1,1.8,54,1.8,single_or_consistent
605117.SH,德业股份,2025,Q_S_RD_RATE,1,4.6,25,4.6,single_or_consistent
688155.SH,先惠技术,2025,Q_G_AR_TURNOVER,1,3.38004,143,3.38004,single_or_consistent
688155.SH,先惠技术,2025,Q_G_ASSET_TURNOVER,1,0.538451,144,0.538451,single_or_consistent
688155.SH,先惠技术,2025,Q_G_CASH_CURRENT_LIABILITY,1,16.1278,151,16.1278,single_or_consistent
688155.SH,先惠技术,2025,Q_G_CASH_REALIZATION,1,95.334,151,95.334,single_or_consistent
688155.SH,先惠技术,2025,Q_G_COST_REVENUE_RATE,1,82.2212,147,82.2212,single_or_consistent
688155.SH,先惠技术,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.78519,143,0.78519,single_or_consistent
688155.SH,先惠技术,2025,Q_G_DEBT_ASSET_RATE,1,57.6691,144,57.6691,single_or_consistent
688155.SH,先惠技术,2025,Q_G_EBITDA_INTEREST,1,27.6099,148,27.6099,single_or_consistent
688155.SH,先惠技术,2025,Q_G_OPERATING_MARGIN,1,17.8033,148,17.8033,single_or_consistent
688155.SH,先惠技术,2025,Q_G_REVENUE_GROWTH,1,23.3903,8,23.3903,single_or_consistent
688155.SH,先惠技术,2025,Q_G_ROA,1,9.95068,148,9.95068,single_or_consistent
688155.SH,先惠技术,2025,Q_G_ROE,1,16.53,8,16.53,single_or_consistent
688155.SH,先惠技术,2025,Q_G_TWO_FUNDS_RATE,1,65.3949,143,65.3949,single_or_consistent
688155.SH,先惠技术,2025,Q_S_DIVIDEND_PER_SHARE,1,0.7,99,0.7,single_or_consistent
688155.SH,先惠技术,2025,Q_S_RD_RATE,2,4.41,8|33,4.41,single_or_consistent
688248.SH,南网科技,2025,Q_G_AR_TURNOVER,1,6.31671,130,6.31671,single_or_consistent
688248.SH,南网科技,2025,Q_G_ASSET_TURNOVER,1,0.74923,131,0.74923,single_or_consistent
688248.SH,南网科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,28.95,139,28.95,single_or_consistent
688248.SH,南网科技,2025,Q_G_CASH_REALIZATION,1,112.414,139,112.414,single_or_consistent
688248.SH,南网科技,2025,Q_G_COST_REVENUE_RATE,1,87.8319,135,87.8319,single_or_consistent
688248.SH,南网科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.908002,131,0.908002,single_or_consistent
688248.SH,南网科技,2025,Q_G_DEBT_ASSET_RATE,1,35.5291,132,35.5291,single_or_consistent
688248.SH,南网科技,2025,Q_G_EBITDA_INTEREST,1,149.893,136,149.893,single_or_consistent
688248.SH,南网科技,2025,Q_G_OPERATING_MARGIN,1,12.7585,135,12.7585,single_or_consistent
688248.SH,南网科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,14.4193,135,14.4193,single_or_consistent
688248.SH,南网科技,2025,Q_G_REVENUE_GROWTH,1,22.2729,9,22.2729,single_or_consistent
688248.SH,南网科技,2025,Q_G_ROA,1,9.59972,136,9.59972,single_or_consistent
688248.SH,南网科技,2025,Q_G_ROE,1,13.31,9,13.31,single_or_consistent
688248.SH,南网科技,2025,Q_G_TWO_FUNDS_RATE,1,34.3771,131,34.3771,single_or_consistent
688248.SH,南网科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.182,86,0.182,single_or_consistent
688248.SH,南网科技,2025,Q_S_RD_RATE,2,7.57,9|43,7.57,single_or_consistent
688408.SH,中信博,2025,Q_G_AR_TURNOVER,1,3.98464,117,3.98464,single_or_consistent
688408.SH,中信博,2025,Q_G_ASSET_TURNOVER,1,0.681299,118,0.681299,single_or_consistent
688408.SH,中信博,2025,Q_G_CASH_REALIZATION,1,92.9854,127,92.9854,single_or_consistent
688408.SH,中信博,2025,Q_G_COST_REVENUE_RATE,1,96.5284,123,96.5284,single_or_consistent
688408.SH,中信博,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.829798,118,0.829798,single_or_consistent
688408.SH,中信博,2025,Q_G_DEBT_ASSET_RATE,1,59.91,119,59.91,single_or_consistent
688408.SH,中信博,2025,Q_G_EBITDA_INTEREST,1,1.67573,123,1.67573,single_or_consistent
688408.SH,中信博,2025,Q_G_OPERATING_MARGIN,1,0.623175,123,0.623175,single_or_consistent
688408.SH,中信博,2025,Q_G_REVENUE_GROWTH,1,-23.7245,8,-23.7245,single_or_consistent
688408.SH,中信博,2025,Q_G_ROA,1,0.947181,123,0.947181,single_or_consistent
688408.SH,中信博,2025,Q_G_ROE,1,0.24,9,0.24,single_or_consistent
688408.SH,中信博,2025,Q_G_TWO_FUNDS_RATE,1,47.5821,118,47.5821,single_or_consistent
688408.SH,中信博,2025,Q_S_RD_RATE,1,2.4,9,2.4,single_or_consistent
688676.SH,金盘科技,2025,Q_E_ENERGY_INTENSITY,2,8.4,8|49,8.4,single_or_consistent
688676.SH,金盘科技,2025,Q_E_GHG_INTENSITY,1,2.6,8,2.6,single_or_consistent
688676.SH,金盘科技,2025,Q_G_AR_TURNOVER,1,2.8926,171,2.8926,single_or_consistent
688676.SH,金盘科技,2025,Q_G_ASSET_TURNOVER,1,0.662983,172,0.662983,single_or_consistent
688676.SH,金盘科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,13.3018,180,13.3018,single_or_consistent
688676.SH,金盘科技,2025,Q_G_CASH_REALIZATION,1,95.3761,179,95.3761,single_or_consistent
688676.SH,金盘科技,2025,Q_G_COST_REVENUE_RATE,1,90.0469,175,90.0469,single_or_consistent
688676.SH,金盘科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.881902,172,0.881902,single_or_consistent
688676.SH,金盘科技,2025,Q_G_DEBT_ASSET_RATE,3,53.76|57.86|57.8641,161|173|299,,conflicting_candidates
688676.SH,金盘科技,2025,Q_G_EBITDA_INTEREST,1,17.6962,176,17.6962,single_or_consistent
688676.SH,金盘科技,2025,Q_G_OPERATING_MARGIN,1,9.84869,176,9.84869,single_or_consistent
688676.SH,金盘科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,16.2979,176,16.2979,single_or_consistent
688676.SH,金盘科技,2025,Q_G_REVENUE_GROWTH,1,5.71128,11,5.71128,single_or_consistent
688676.SH,金盘科技,2025,Q_G_ROA,1,6.96239,176,6.96239,single_or_consistent
688676.SH,金盘科技,2025,Q_G_ROE,2,14.05,11|12,14.05,single_or_consistent
688676.SH,金盘科技,2025,Q_G_TWO_FUNDS_RATE,1,52.1047,172,52.1047,single_or_consistent
688676.SH,金盘科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.68,105,0.68,single_or_consistent
688676.SH,金盘科技,2025,Q_S_RD_RATE,2,4.9,11|50,4.9,single_or_consistent
