evaluation_year,report_year,historical_rank,stock_code,company_abbr,company_name,contact_name,company_city,exchange,st_flag,current_snapshot_status,historical_esg_score,source_file,source_value_row,source_score_row
2024,2023,599,002879.SZ,长缆科技,长缆科技集团股份有限公司,李天平,,SZSE,False,matched,14.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1203,1204
2024,2023,600,002227.SZ,奥 特 迅,深圳奥特迅电力设备股份有限公司,马燕,,SZSE,False,matched,14.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1205,1206
2024,2023,601,001896.SZ,豫能控股,河南豫能控股股份有限公司,李天平,,SZSE,False,matched,14.58,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1207,1208
2024,2023,602,08132.HK,百能国际能源,百能国际能源控股有限公司,马燕,08132.HK,HKEX,False,not_applicable,14.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1209,1210
2024,2023,603,002364.SZ,中恒电气,杭州中恒电气股份有限公司,李天平,,SZSE,False,matched,14.42,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1211,1212
2024,2023,604,01878.HK,南戈壁,南戈壁资源有限公司,马燕,01878.HK,HKEX,False,not_applicable,14.36,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1213,1214
2024,2023,605,002309.SZ,*ST中利,江苏中利集团股份有限公司,李天平,,SZSE,True,matched,14.29,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1215,1216
2024,2023,606,002629.SZ,仁智股份,浙江仁智股份有限公司,马燕,,SZSE,False,matched,14.28,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1217,1218
2024,2023,607,600192.SH,长城电工,兰州长城电工股份有限公司,李天平,,SSE,False,matched,14.24,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1219,1220
2024,2023,608,603985.SH,恒润股份,江阴市恒润重工股份有限公司,马燕,,SSE,False,matched,14.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1221,1222
2024,2023,609,002060.SZ,广东建工,广东省建筑工程集团股份有限公司,李天平,,SZSE,False,matched,14.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1223,1224
2024,2023,610,300444.SZ,双杰电气,北京双杰电气股份有限公司,马燕,,SZSE,False,matched,14.06,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1225,1226
2024,2023,611,00666.HK,瑞浦兰钧,瑞浦兰钧能源股份有限公司,马燕,,HKEX,False,not_applicable,14.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1227,1228
2024,2023,612,600396.SH,*ST金山,华电辽宁能源发展股份有限公司,马燕,,SSE,True,matched,13.76,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1229,1230
2024,2023,613,000982.SZ,中银绒业,宁夏中银绒业股份有限公司,李天平,,SZSE,False,unmatched,13.48,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1231,1232
2024,2023,614,301155.SZ,海力风电,江苏海力风电设备科技股份有限公司,马燕,,SZSE,False,matched,13.46,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1233,1234
2024,2023,615,300222.SZ,科大智能,科大智能科技股份有限公司,李天平,,SZSE,False,matched,13.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1235,1236
2024,2023,616,300069.SZ,金利华电,金利华电气股份有限公司,马燕,,SZSE,False,matched,13.33,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1237,1238
2024,2023,617,300410.SZ,正业科技,广东正业科技股份有限公司,李天平,,SZSE,False,matched,13.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1239,1240
2024,2023,618,002196.SZ,方正电机,浙江方正电机股份有限公司,马燕,,SZSE,False,matched,13.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1241,1242
2024,2023,619,300173.SZ,福能东方,福能东方装备科技股份有限公司,李天平,,SZSE,False,matched,13.02,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1243,1244
2024,2023,620,603398.SH,沐邦高科,江西沐邦高科股份有限公司,马燕,,SSE,False,matched,12.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1245,1246
2024,2023,621,300713.SZ,英可瑞,深圳市英可瑞科技股份有限公司,李天平,,SZSE,False,matched,12.75,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1247,1248
2024,2023,622,688339.SH,亿华通-U,北京亿华通科技股份有限公司,马燕,,SSE,False,matched,12.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1249,1250
2024,2023,623,300423.SZ,昇辉科技,昇辉智能科技股份有限公司,李天平,,SZSE,False,matched,12.47,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1251,1252
2024,2023,624,300853.SZ,申昊科技,杭州申昊科技股份有限公司,马燕,,SZSE,False,matched,12.32,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1253,1254
2024,2023,625,300490.SZ,华自科技,华自科技股份有限公司,马燕,,SZSE,False,matched,11.61,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1255,1256
2024,2023,626,300340.SZ,科恒股份,江门市科恒实业股份有限公司,马燕,,SZSE,False,matched,11.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1257,1258
2024,2023,627,300116.SZ,*ST保力,保力新能源科技股份有限公司,李天平,,SZSE,True,unmatched,10.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1259,1260
2024,2023,628,002828.SZ,贝肯能源,新疆贝肯能源工程股份有限公司,马燕,,SZSE,False,matched,10.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1261,1262
2024,2023,629,600212.SH,绿能慧充,绿能慧充数字能源技术股份有限公司,李天平,,SSE,False,matched,10.82,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1263,1264
2024,2023,630,300670.SZ,大烨智能,江苏大烨智能电气股份有限公司,马燕,,SZSE,False,matched,10.66,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1265,1266
2024,2023,631,002168.SZ,惠程科技,重庆惠程信息科技股份有限公司,李天平,,SZSE,False,matched,10.42,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1267,1268
2024,2023,632,002630.SZ,华西能源,华西能源工业股份有限公司,马燕,,SZSE,False,matched,10.39,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1269,1270
2024,2023,633,000692.SZ,*ST惠天,沈阳惠天热电股份有限公司,李天平,,SZSE,True,matched,10.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1271,1272
2024,2023,634,600112.SH,*ST天成,贵州长征天成控股股份有限公司,马燕,,SSE,True,unmatched,9.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,1273,1274
